CustomerID,Gender,Senior_Citizen,Partner,Dependents,Tenure,Service_type,Multiple_Lines,Internet_Service_type,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Number_of_Referrals,Offer,Avg_Monthly_Long_Distance_Charges,Avg_Monthly_GB_Download,Upgraded_to_Unlimited_Data,Total_Long_Distance_Charges,Total_Revenue,Churn
1223-UNPKS,Male,0,Yes,Yes,20,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,20.05,400,4,No,3.87,0,Phone customers,77.4,477.4,No
1226-IENZN,Male,1,No,No,16,Phone Service,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic check,78.75,1218.25,0,Offer D,39.52,17,Yes,632.32,1850.57,No
1226-JZNKR,Female,0,Yes,Yes,8,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,19.8,160.05,1,Offer E,28.37,0,Phone customers,226.96,387.01,No
1226-UDFZR,Female,0,No,No,2,Phone Service,No,Cable,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed check,49.6,114.7,0,Offer E,21.28,26,Yes,42.56,157.26,Yes
1227-UDMZR,Female,0,Yes,No,72,Phone Service,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),91.15,6637.9,4,No,2.95,26,Yes,212.4,6850.3,No
1228-FZFRV,Male,0,Yes,Yes,50,Phone Service,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit card (automatic),105.95,5341.8,0,No,20.88,13,Yes,1044,6385.8,Yes
1228-ZLNBX,Male,0,No,No,21,Phone Service,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Mailed check,75.3,1570.7,0,No,3.26,51,Yes,68.46,1639.16,No
1229-RCALF,Female,0,Yes,No,64,Phone Service,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic check,115,7396.15,1,No,46.44,29,Yes,2972.16,10368.31,No
1230-QAJDW,Male,0,No,No,3,Phone Service,Yes,Cable,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Mailed check,65.25,209.9,0,No,42.68,27,Yes,128.04,337.94,No
1231-YNDEK,Male,0,No,No,58,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Bank transfer (automatic),19.15,1035.5,0,No,29.31,0,Phone customers,1699.98,2706.78,No
1236-WFCDV,Male,1,No,No,14,Phone Service,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit card (automatic),90.45,1266.1,0,No,11.31,24,Yes,158.34,1424.44,Yes
1237-WIYYZ,Female,0,No,No,18,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Mailed check,19.55,389.25,0,Offer D,10.67,0,Phone customers,192.06,581.31,No
1240-HCBOH,Female,0,No,No,67,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,26.1,1759.55,0,No,43.3,0,Phone customers,2901.1,4660.65,No
1240-KNSEZ,Male,0,No,No,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Mailed check,20.1,20.1,0,Offer E,40.83,0,Phone customers,40.83,60.93,Yes
1241-EZFMJ,Male,0,Yes,No,61,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer (automatic),25.45,1538.6,2,Offer B,11.53,0,Phone customers,703.33,2241.93,No
1241-FPMOF,Male,0,No,No,52,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,19.65,1025.05,0,No,21.98,0,Phone customers,1142.96,2168.01,No
1245-HARPS,Female,0,Yes,No,14,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,20.4,292.4,0,No,14.61,0,Phone customers,204.54,496.94,No
1247-QBVSH,Female,0,Yes,Yes,43,Phone Service,No,DSL,No,Yes,No,No,No,No,Month-to-Month,No,Mailed check,50.2,2169.4,1,Offer B,14.64,19,Yes,629.52,2798.92,No
1248-DYXUB,Male,0,Yes,Yes,52,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,24.8,1229.1,1,Offer B,40.33,0,Phone customers,2097.16,3326.26,No
1251-KRREG,Male,0,No,No,2,Phone Service,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed check,54.4,114.1,0,No,44.31,73,Yes,88.62,202.72,Yes
1251-STYSZ,Female,1,No,No,4,Phone Service,Yes,Fiber Optic,Yes,No,No,No,No,No,One Year,Yes,Electronic check,80.25,303.7,0,No,8.75,4,No,35,368.7,No
1254-IZEYF,Female,1,No,No,31,Phone Service,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,99.95,3186.65,0,No,39.36,4,Yes,1220.16,4406.81,Yes
1257-SXUXQ,Male,0,Yes,Yes,5,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.45,86.05,10,No,8.04,0,Phone customers,40.2,126.25,No
1258-YMZNM,Female,1,No,No,27,Phone Service,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank transfer (automatic),110.5,2857.6,0,Offer C,35.76,4,Yes,965.52,3823.12,No
1260-TTRXI,Male,0,No,No,4,Phone Service,No,DSL,No,No,No,No,No,Yes,Month-to-Month,No,Electronic check,54.3,195.3,0,Offer E,40.15,19,No,160.6,435.9,Yes
1261-FWTTE,Male,1,No,No,23,Internet Service,No phone service,Cable,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank transfer (automatic),34.65,768.45,0,No,0,2,Yes,0,768.45,No
1262-OPMFY,Female,0,Yes,No,9,Phone Service,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank transfer (automatic),75.75,655.9,1,Offer E,31.75,25,Yes,285.75,941.65,Yes
1264-BYWMS,Male,0,No,No,55,Phone Service,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,96.8,5283.95,0,Offer B,47.38,29,Yes,2605.9,7889.85,Yes
1264-FUHCX,Female,0,Yes,No,49,Internet Service,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit card (automatic),56.3,2780.6,1,Offer B,0,21,Yes,0,2780.6,No
1265-BCFEO,Female,0,Yes,No,71,Phone Service,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),80.45,5662.25,1,Offer A,26.58,27,Yes,1887.18,7549.43,No
1265-HVPZB,Male,0,Yes,No,59,Phone Service,No,DSL,Yes,Yes,Yes,No,Yes,No,One Year,No,Credit card (automatic),66.4,3958.2,3,No,16.06,4,Yes,947.54,4905.74,No
1265-XTECC,Female,1,Yes,No,68,Phone Service,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit card (automatic),96.55,6581.9,5,No,1.98,19,Yes,134.64,6716.54,Yes
1265-ZFOSD,Female,0,Yes,No,64,Phone Service,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed check,81.3,5129.3,6,No,16.61,4,Yes,1063.04,6170,No
1266-NZYUI,Female,0,Yes,Yes,72,Phone Service,Yes,DSL,Yes,No,Yes,Yes,No,No,Two Year,No,Bank transfer (automatic),66.85,4758.8,6,Offer A,14.65,20,Yes,1054.8,5813.6,No
1268-ASBGA,Female,1,Yes,No,16,Phone Service,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit card (automatic),85.35,1375.15,1,Offer D,9.93,27,Yes,158.88,1534.03,Yes
1269-FOYWN,Male,0,Yes,Yes,44,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Bank transfer (automatic),20,860.85,2,No,36.86,0,Phone customers,1621.84,2482.69,No
1270-XKUCC,Female,0,Yes,Yes,30,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,19.7,599.25,1,No,12.85,0,Phone customers,385.5,934.96,No
1271-SJBGZ,Male,1,No,No,12,Internet Service,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic check,43.65,526.95,0,No,0,10,Yes,0,526.95,Yes
1271-UODNO,Male,0,No,No,39,Phone Service,Yes,DSL,No,No,No,Yes,No,No,Two Year,Yes,Credit card (automatic),53.85,2200.7,0,No,5.4,16,Yes,210.6,2364.64,No
1272-ILHFG,Male,0,Yes,Yes,15,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,19.65,332.65,1,Offer D,17.28,0,Phone customers,259.2,591.85,No
1273-MTETI,Female,1,No,No,4,Phone Service,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic check,88.85,372.45,0,No,12.86,4,Yes,51.44,423.89,Yes
1282-IHQAC,Male,1,No,No,70,Internet Service,No phone service,Cable,No,Yes,Yes,No,Yes,No,One Year,Yes,Credit card (automatic),44.05,3011.65,0,Offer A,0,13,Yes,0,3011.65,No
1285-OKIPP,Male,0,No,No,1,Phone Service,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,No,Electronic check,79.9,79.9,0,No,23.2,21,Yes,23.2,103.1,Yes
1291-CUOCY,Male,0,Yes,No,72,Phone Service,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit card (automatic),110.6,7962.2,7,No,4.32,18,Yes,311.04,8273.24,No
1293-BSEUN,Female,0,Yes,Yes,72,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,20.7,1482.3,9,No,6.9,0,Phone customers,496.8,1979.1,No
1293-HHSHJ,Female,0,No,No,35,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,21.1,741,0,Offer C,23.77,0,Phone customers,831.95,1558.72,No
1297-VQDRP,Male,1,Yes,Yes,68,Phone Service,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit card (automatic),107.15,7379.8,0,Offer A,32.11,12,No,2183.48,9613.28,No
1298-PHBTI,Male,0,Yes,Yes,71,Phone Service,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Two Year,Yes,Electronic check,84.8,6152.4,9,No,33.67,75,Yes,2390.57,8542.97,No
1299-AURJA,Female,0,Yes,Yes,70,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer (automatic),24.7,1685.9,8,No,30.33,0,Phone customers,2123.1,3809,No
1301-LOPVR,Male,0,Yes,Yes,29,Internet Service,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit card (automatic),55.35,1636.95,6,No,0,57,Yes,0,1636.95,No
1302-TPUBN,Male,0,No,No,66,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer (automatic),19.35,1240.8,0,No,21.23,0,Phone customers,1401.18,2641.98,No
1302-UHBDD,Male,1,No,No,20,Phone Service,No,Fiber Optic,No,No,No,No,Yes,Yes,Two Year,No,Electronic check,89.95,1648.45,0,Offer D,48.46,23,Yes,969.2,2617.65,No
1303-SRDOK,Female,0,Yes,Yes,55,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Two Year,Yes,Credit card (automatic),69.05,3842.6,3,Offer B,27.87,17,Yes,1532.85,5375.45,No
1304-BCCFO,Male,0,Yes,No,9,Phone Service,No,Cable,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed check,70.05,564.4,2,No,14.91,82,Yes,134.19,698.59,No
1304-NECVQ,Female,1,No,No,2,Phone Service,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Electronic check,78.55,149.55,0,Offer E,43.96,14,Yes,87.92,237.47,Yes
1304-SEGFY,Female,0,Yes,No,72,Phone Service,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,Yes,Electronic check,97.85,6841.3,7,Offer A,2.56,24,Yes,184.32,7025.62,No
1306-RPWXZ,Female,0,No,Yes,49,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Credit card (automatic),20.45,1024.65,0,No,31.7,0,Phone customers,1553.3,2577.95,No
1307-ATKGB,Male,0,No,No,24,Phone Service,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic check,89.55,2187.15,0,No,27.91,59,Yes,669.84,2856.99,No
1307-TVUFB,Male,1,No,No,42,Phone Service,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,Yes,Bank transfer (automatic),79.35,3344.1,0,No,13.51,19,Yes,567.42,3911.52,No
1309-BXVOQ,Male,0,Yes,No,21,Phone Service,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,106.1,2249.95,1,Offer D,21.83,59,Yes,458.43,2708.38,Yes
1309-XGFSN,Male,1,Yes,Yes,52,Phone Service,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic check,80.85,4079.55,1,No,7.04,22,Yes,366.08,4445.63,No
1310-QRITU,Female,0,No,No,18,Phone Service,Yes,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,50.3,913.3,0,No,38.32,20,Yes,689.76,1603.06,No
1319-YLZJG,Male,0,Yes,No,12,Phone Service,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Electronic check,84.6,959.9,9,Offer D,39,7,Yes,468,1427.9,No
1320-GVNHT,Male,0,Yes,Yes,72,Phone Service,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit card (automatic),108.4,7767.25,4,No,27.88,30,No,2007.36,9804.61,No
1320-HTRDR,Female,0,No,No,3,Phone Service,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,75.5,220.6,0,Offer E,47.51,85,Yes,142.53,363.13,Yes
1320-REHCS,Male,1,No,No,52,Phone Service,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic check,110.75,5832,0,No,23.04,25,Yes,1198.08,7023.82,No
1322-AGOQM,Male,0,No,No,46,Internet Service,No phone service,DSL,No,Yes,No,No,No,No,Month-to-Month,No,Bank transfer (automatic),30.3,1380.1,0,No,0,26,Yes,0,1380.1,Yes
1323-OOEPC,Female,0,Yes,No,53,Phone Service,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit card (automatic),98.4,5149.5,1,No,41.74,24,Yes,2212.22,7361.72,Yes
1324-NLTJE,Female,1,No,No,15,Phone Service,Yes,DSL,No,No,No,Yes,No,No,Month-to-Month,No,Credit card (automatic),55,757.1,0,Offer D,17.19,19,Yes,257.85,1014.95,Yes
1325-USMEC,Male,0,Yes,No,70,Phone Service,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two Year,Yes,Credit card (automatic),99.35,6944.5,10,Offer A,48,13,Yes,3360,10304.5,No
1328-EUZHC,Female,0,Yes,No,18,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,20.1,370.5,4,No,25.54,0,Phone customers,459.72,830.22,No
1329-VHWNP,Female,0,No,No,7,Internet Service,No phone service,DSL,No,No,No,No,No,No,Month-to-Month,No,Bank transfer (automatic),25.05,189.95,0,No,0,4,Yes,0,189.95,No
1333-PBMXB,Female,0,Yes,Yes,54,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Bank transfer (automatic),24.75,1342.15,1,No,28.87,0,Phone customers,1558.98,2901.13,No
1334-FJSVR,Male,0,No,No,1,Internet Service,No phone service,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,24.25,24.25,0,Offer E,0,7,Yes,0,24.25,Yes
1334-PDUKM,Female,0,Yes,No,68,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,No,No,One Year,No,Credit card (automatic),86.45,5762.95,5,Offer A,9.76,15,No,663.68,6576.63,No
1335-HQMKX,Female,0,Yes,No,72,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic check,101.35,7323.15,6,Offer A,46.1,23,Yes,3319.2,10642.35,No
1335-MXCSE,Male,0,Yes,Yes,55,Phone Service,No,DSL,No,No,Yes,Yes,No,No,Two Year,Yes,Credit card (automatic),55.25,3119.9,5,No,46.61,30,Yes,2563.55,5683.45,No
1335-NTIUC,Male,0,No,No,9,Internet Service,No phone service,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,24.95,190.25,0,No,0,7,Yes,0,190.25,No
1336-EZFZY,Female,0,No,No,4,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,20.05,83.3,0,No,25.8,0,Phone customers,103.2,186.5,No
1337-BOZWO,Male,0,Yes,Yes,18,Internet Service,No phone service,DSL,No,Yes,Yes,No,Yes,No,One Year,No,Credit card (automatic),46.4,812.4,2,No,0,59,Yes,0,812.4,No
1338-CECEE,Male,0,Yes,Yes,41,Phone Service,Yes,DSL,No,Yes,Yes,No,Yes,No,One Year,No,Bank transfer (automatic),68.5,2839.95,4,No,13.58,51,Yes,556.78,3358.36,No
1342-JPNKI,Male,0,No,No,10,Phone Service,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank transfer (automatic),86.05,834.1,0,Offer D,5.92,11,Yes,59.2,893.3,Yes
1343-EHPYB,Male,0,Yes,No,63,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,103.4,6603,2,No,48.95,13,Yes,3083.85,9686.85,Yes
1345-GKDZZ,Male,0,No,Yes,6,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.55,128.6,0,No,17.53,0,Phone customers,105.18,233.78,No
1345-ZUKID,Male,0,No,No,14,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,19.35,324.8,0,Offer D,26.02,0,Phone customers,364.28,689.08,No
1346-PJWTK,Male,0,Yes,No,61,Phone Service,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Credit card (automatic),94.15,5731.85,1,No,17.73,2,Yes,1081.53,6813.38,No
1346-UFHAX,Female,0,No,No,13,Phone Service,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit card (automatic),80,1029.35,0,Offer D,33.69,15,No,437.97,1467.32,No
1347-KTTTA,Male,0,Yes,No,64,Phone Service,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit card (automatic),102.45,6654.1,10,Offer B,40.49,69,Yes,2591.36,9245.46,No
1349-WXNGG,Male,0,No,No,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Bank transfer (automatic),20.05,20.05,0,No,12,0,Phone customers,12,32.05,Yes
1352-HNSAW,Female,0,Yes,Yes,72,Phone Service,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),115.6,8220.4,9,No,34.69,59,No,2497.68,10858.08,No
1352-VHKAJ,Male,0,Yes,Yes,27,Phone Service,Yes,Cable,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank transfer (automatic),71.6,1957.1,1,No,13.55,59,No,365.85,2462.95,No
1353-GHZOS,Male,0,Yes,No,22,Phone Service,No,DSL,Yes,No,No,No,Yes,No,One Year,Yes,Bank transfer (automatic),59.75,1374.35,10,Offer D,6.03,51,Yes,132.66,1507.01,No
1353-LJWEM,Male,0,No,No,11,Phone Service,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Electronic check,60.9,688.5,0,Offer D,28.76,27,Yes,316.36,955.62,No
1354-YZFNB,Male,0,Yes,Yes,4,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Credit card (automatic),19.55,68.8,0,Offer E,29.09,0,Phone customers,116.36,185.16,No
1355-KUSBG,Female,0,Yes,Yes,7,Phone Service,Yes,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic check,48.8,349.8,1,Offer E,9.1,28,Yes,63.7,413.5,No
1356-MKYSK,Male,0,No,No,6,Phone Service,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit card (automatic),78.65,483.3,0,Offer E,46.59,7,No,279.54,772.84,No
1357-BIJKI,Male,0,Yes,No,50,Phone Service,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,Yes,Electronic check,98.25,4858.7,10,Offer B,38.29,16,Yes,1914.5,6769.65,No
1357-MVDOZ,Male,0,Yes,Yes,11,Phone Service,No,DSL,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank transfer (automatic),59.65,683.25,7,Offer D,21.14,47,Yes,232.54,915.79,No
1360-JYXKQ,Female,1,Yes,No,54,Phone Service,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Electronic check,99.1,5437.1,1,No,22.05,17,Yes,1190.7,6627.8,No
1360-RCYRT,Male,0,Yes,Yes,23,Internet Service,No phone service,DSL,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank transfer (automatic),30.35,678.75,2,Offer D,0,19,Yes,0,678.75,No
1360-XFJMR,Female,0,Yes,No,67,Phone Service,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit card (automatic),109.7,7344.45,6,No,17.72,23,Yes,1187.24,8531.69,No
1363-TXLSL,Male,1,Yes,No,1,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,70.3,70.3,0,Offer E,39.1,27,Yes,39.1,109.4,Yes
1370-GGAWX,Female,0,No,No,46,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,One Year,Yes,Electronic check,94.15,4408.45,0,No,33.18,3,Yes,1526.28,5934.73,No
1371-DWPAZ,Female,0,Yes,Yes,10,Internet Service,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit card (automatic),56.05,560.5,2,No,0,8,Yes,0,560.5,No
1371-OJCEK,Female,0,No,No,48,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Bank transfer (automatic),24.35,1133.7,0,No,13.67,0,Phone customers,656.16,1789.86,No
1371-WEPDS,Male,1,Yes,No,40,Phone Service,No,DSL,No,No,No,No,No,Yes,One Year,No,Electronic check,55.8,2283.3,8,No,28.56,18,No,1142.4,3475.7,No
1373-ORVIZ,Female,0,Yes,Yes,11,Phone Service,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Electronic check,66.35,740.8,1,Offer D,15.69,12,Yes,172.59,913.39,Yes
1374-DMZUI,Female,1,No,No,4,Phone Service,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,94.3,424.45,0,Offer E,49.5,23,Yes,198,622.45,Yes
1376-HHBDV,Female,0,No,No,30,Phone Service,No,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed check,48.8,1536.75,0,Offer C,10.74,13,Yes,322.2,1858.95,No
1379-FRVEB,Male,0,No,Yes,15,Phone Service,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic check,91,1430.05,0,Offer D,30.22,12,Yes,453.3,1883.35,No
1383-EZRWL,Female,0,No,No,7,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,20.05,164.85,0,Offer E,48.22,0,Phone customers,337.54,502.39,Yes
1384-RCUXW,Male,0,No,No,16,Phone Service,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed check,80.55,1248.9,0,No,34.18,8,Yes,546.88,1795.78,No
1385-TQOZW,Female,0,No,No,9,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Credit card (automatic),20.45,147.55,0,Offer E,45.99,0,Phone customers,413.91,561.46,No
